date,actual,pred,residual
2011/12/20,0.004374792,0.004374786,6.29E-09
2011/12/22,0.004374729,0.004374784,-5.53E-08
2011/12/23,0.004374713,0.004374731,-1.89E-08
2011/12/27,0.004374681,0.004374706,-2.43E-08
2011/12/29,0.004374814,0.004374674,1.40E-07
2012/1/2,0.004375109,0.004374787,3.22E-07
2012/1/6,0.004375195,0.004375061,1.34E-07
2012/1/7,0.004375449,0.00437517,2.78E-07
2012/1/8,0.004375253,0.004375385,-1.32E-07
2012/1/10,0.004375257,0.00437531,-5.26E-08
2012/1/11,0.00437525,0.004375287,-3.72E-08
2012/1/12,0.004375243,0.004375271,-2.83E-08
2012/1/16,0.004375197,0.00437526,-6.31E-08
2012/1/19,0.004375128,0.004375226,-9.79E-08
2012/1/23,0.004375047,0.004375165,-1.18E-07
2012/1/24,0.004375101,0.004375086,1.48E-08
2012/1/26,0.004375088,0.004375099,-1.13E-08
2012/2/1,0.004375014,0.004375094,-8.09E-08
2012/2/5,0.004375006,0.004375039,-3.36E-08
2012/2/8,0.004374882,0.004375017,-1.34E-07
2012/2/9,0.004374959,0.004374915,4.37E-08
2012/2/11,0.004374918,0.004374946,-2.79E-08
2012/2/12,0.004374903,0.004374922,-1.91E-08
2012/2/13,0.004374891,0.004374906,-1.52E-08
2012/2/14,0.004374885,0.004374892,-6.70E-09
2012/2/15,0.004374868,0.004374883,-1.59E-08
2012/2/18,0.004374839,0.004374868,-2.92E-08
2012/2/19,0.004374827,0.004374841,-1.38E-08
2012/2/22,0.004374866,0.004374825,4.11E-08
2012/2/26,0.0043748,0.004374853,-5.38E-08
2012/2/28,0.004374763,0.004374806,-4.28E-08
2012/2/29,0.00437478,0.004374765,1.46E-08
2012/3/1,0.004374595,0.004374769,-1.74E-07
2012/3/3,0.004374741,0.004374614,1.27E-07
2012/3/4,0.004374737,0.004374712,2.58E-08
2012/3/7,0.004374697,0.004374724,-2.75E-08
2012/3/8,0.00437455,0.004374695,-1.45E-07
2012/3/10,0.004374586,0.004374562,2.44E-08
2012/3/12,0.004374948,0.004374563,3.85E-07
2012/3/13,0.004375124,0.004374908,2.16E-07
2012/3/14,0.004375153,0.004375088,6.44E-08
2012/3/15,0.004375285,0.004375148,1.36E-07
2012/3/16,0.004375281,0.004375258,2.27E-08
2012/3/17,0.004375279,0.004375283,-4.55E-09
2012/3/19,0.004375276,0.004375291,-1.59E-08
2012/3/20,0.004375272,0.004375292,-2.01E-08
2012/3/21,0.004375263,0.004375288,-2.50E-08
2012/3/22,0.00437526,0.004375281,-2.10E-08
2012/3/23,0.004375249,0.004375276,-2.74E-08
2012/3/24,0.004375238,0.004375267,-2.94E-08
2012/3/25,0.004375236,0.004375256,-1.99E-08
2012/3/26,0.004375227,0.004375251,-2.44E-08
2012/3/27,0.00437522,0.004375243,-2.37E-08
2012/3/28,0.004375217,0.004375236,-1.89E-08
2012/3/29,0.00437521,0.004375231,-2.15E-08
2012/3/30,0.004375199,0.004375224,-2.57E-08
2012/3/31,0.004375178,0.004375215,-3.71E-08
2012/4/1,0.004375165,0.004375197,-3.18E-08
2012/4/2,0.00437504,0.004375182,-1.42E-07
2012/4/3,0.004375144,0.004375088,5.64E-08
2012/4/4,0.004375126,0.004375133,-7.16E-09
2012/4/5,0.004375109,0.004375132,-2.30E-08
2012/4/6,0.004375088,0.004375122,-3.42E-08
2012/4/7,0.004375071,0.004375103,-3.17E-08
2012/4/8,0.004375058,0.004375084,-2.58E-08
2012/4/9,0.004375048,0.004375068,-2.08E-08
2012/4/10,0.004375039,0.004375056,-1.78E-08
2012/4/11,0.004375022,0.004375046,-2.38E-08
2012/4/12,0.004375015,0.004375031,-1.61E-08
2012/4/13,0.004375009,0.004375021,-1.19E-08
2012/4/14,0.004375005,0.004375014,-8.76E-09
2012/4/15,0.004375003,0.004375009,-6.39E-09
2012/4/16,0.004375003,0.004375006,-3.38E-09
2012/4/17,0.004374997,0.004375006,-8.25E-09
2012/4/18,0.004374992,0.004375001,-9.53E-09
2012/4/19,0.004374983,0.004374995,-1.27E-08
2012/4/20,0.004374974,0.004374987,-1.33E-08
2012/4/21,0.004374969,0.004374978,-9.17E-09
2012/4/22,0.004374962,0.004374971,-9.42E-09
2012/4/23,0.004374954,0.004374964,-1.00E-08
2012/4/24,0.004374947,0.004374957,-9.36E-09
2012/4/25,0.004374936,0.004374949,-1.37E-08
2012/4/26,0.004374785,0.004374938,-1.53E-07
2012/4/27,0.004374916,0.004374817,9.88E-08
2012/4/29,0.004374886,0.004374892,-5.72E-09
2012/4/30,0.004374875,0.004374883,-8.49E-09
2012/5/1,0.00437486,0.004374875,-1.48E-08
2012/5/2,0.004374842,0.004374861,-1.92E-08
2012/5/3,0.004374825,0.004374841,-1.69E-08
2012/5/4,0.00437481,0.004374823,-1.30E-08
2012/5/5,0.004374795,0.004374807,-1.19E-08
2012/5/6,0.00437478,0.004374791,-1.13E-08
2012/5/7,0.00437477,0.004374775,-4.97E-09
2012/5/8,0.004374752,0.004374764,-1.20E-08
2012/5/10,0.004374741,0.004374746,-5.51E-09
2012/5/11,0.004374738,0.004374734,3.98E-09
2012/5/12,0.00437474,0.004374729,1.06E-08
2012/5/14,0.00437474,0.00437473,9.83E-09
2012/5/15,0.004374733,0.004374731,1.46E-09
2012/5/17,0.00437546,0.004374725,7.35E-07
2012/5/19,0.0043754,0.004375378,2.18E-08
2012/5/20,0.004375428,0.004375388,4.02E-08
2012/5/21,0.004375418,0.00437543,-1.17E-08
2012/5/22,0.00437541,0.004375436,-2.64E-08
2012/5/23,0.004375397,0.004375433,-3.65E-08
2012/5/24,0.004375236,0.004375422,-1.87E-07
2012/5/25,0.004375376,0.004375316,6.03E-08
2012/5/26,0.00437536,0.004375366,-6.20E-09
2012/5/27,0.004375344,0.004375372,-2.77E-08
2012/5/28,0.00437533,0.004375365,-3.50E-08
2012/5/29,0.004375308,0.004375354,-4.56E-08
2012/5/30,0.0043753,0.004375335,-3.51E-08
2012/6/1,0.004375258,0.004375322,-6.46E-08
2012/6/3,0.004375241,0.004375289,-4.81E-08
2012/6/5,0.004375218,0.004375266,-4.79E-08
2012/6/6,0.004375208,0.004375242,-3.36E-08
2012/6/7,0.004375205,0.004375226,-2.17E-08
2012/6/8,0.004375203,0.004375219,-1.66E-08
2012/6/10,0.004375203,0.004375215,-1.29E-08
2012/6/11,0.004375199,0.004375215,-1.57E-08
2012/6/12,0.0043752,0.004375212,-1.16E-08
2012/6/13,0.004375192,0.004375212,-1.97E-08
2012/6/14,0.004375185,0.004375206,-2.06E-08
2012/6/15,0.004375175,0.004375199,-2.41E-08
2012/6/16,0.004375167,0.00437519,-2.28E-08
2012/6/17,0.004375155,0.004375181,-2.55E-08
2012/6/19,0.004375128,0.00437517,-4.13E-08
2012/6/21,0.004375105,0.004375147,-4.15E-08
2012/6/22,0.00437508,0.004375123,-4.28E-08
2012/6/23,0.004375071,0.004375096,-2.50E-08
2012/6/24,0.00437506,0.004375082,-2.15E-08
2012/6/25,0.004375043,0.00437507,-2.69E-08
2012/6/26,0.00437503,0.004375053,-2.27E-08
2012/6/28,0.004374997,0.004375039,-4.18E-08
2012/6/29,0.004374988,0.00437501,-2.23E-08
